,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Years_as_Customer,Family_Size,Total_income_familymember,Total_Conv,RecentCmp,Total_spent,Total_spent_percent_income,Total_Purchases,AOV,Total_Purchases_year,%Wine,%Fruit,%Meat,%Fish,%Sweet,%Gold,%WebPurchases,%CatalogPurchases,%StorePurchases,%DealPurchases,products_factor,Deal_purchases,channels_factor,Basic,Graduation,Master,PhD,Married,Single,Together,Widow
903,57100.0,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,47,7,1,57100.0,0,0,313,0.0027407576049456226,12,24.076923076923077,1.7142857142857142,0.001584938704028021,0.0001838879159369527,0.0006042031523642732,0.0003415061295971979,2.626970227670753e-05,0.000840630472854641,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.07692307692307693,0.061802962799022344,0,0.45590994371482174,0,1,0,0,0,0,1,0
904,58917.0,1,2,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,51,7,4,14729.25,0,0,254,0.0021555382056417396,11,21.166666666666668,1.5714285714285714,0.005125855016378974,0.00023762241797783322,0.003021199314289594,0.0,0.00023762241797783322,0.0009504896719113329,0.3333333333333333,0.08333333333333333,0.5,0.4166666666666667,0.230004325324861,0,0.2926829268292683,0,1,0,0,0,0,1,0
905,85072.0,0,0,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,43,6,1,85072.0,0,0,1182,0.0069469749509245005,17,65.66666666666667,2.8333333333333335,0.0029034229828850855,0.0005407184502539026,0.002298053413579086,0.0011402106451006207,6.465111905209705e-05,0.0014164472446868534,0.16666666666666666,0.2222222222222222,0.5555555555555556,0.05555555555555555,0.14684596673896913,0,0.36585365853658536,0,1,0,0,0,1,0,0
906,86429.0,0,0,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,59,7,1,86429.0,1,1,1412,0.008168460025454126,18,74.3157894736842,2.5714285714285716,0.0026842842101609415,0.00016198266785453957,0.005050388179893323,0.00016776776313505884,0.00010413171504934686,0.000214048525379213,0.3684210526315789,0.21052631578947367,0.3684210526315789,0.0,0.21836212604921604,1,0.5198973042362003,0,1,0,0,0,1,0,0
907,45684.0,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,49,7,2,22842.0,0,0,21,0.0002298347378789537,3,5.25,0.42857142857142855,0.00010944750897469573,2.1889501794939148e-05,0.00010944750897469573,0.00021889501794939147,0.0,0.00015322651256457402,0.25,0.0,0.5,0.25,0.006179755145476186,0,0.21951219512195122,0,1,0,0,0,0,0,1
908,47889.0,1,0,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,46,6,2,23944.5,0,0,63,0.0006577573606180831,5,10.5,0.8333333333333334,0.0006055670404477019,0.0,0.0006055670404477019,0.0,0.00010440811042201758,8.352648833761407e-05,0.3333333333333333,0.0,0.5,0.16666666666666666,0.03419224493270725,0,0.21951219512195122,0,1,0,0,0,0,1,0
909,45921.0,0,0,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,34,6,1,45921.0,0,0,187,0.00203606114716258,9,18.7,1.5,0.0011106029920951198,9.799438165545176e-05,0.0005335249667907929,0.00026131835108120466,3.266479388515058e-05,0.00013065917554060233,0.2,0.1,0.6,0.1,0.04641635204367941,0,0.21951219512195122,0,0,0,1,1,0,0,0
910,78420.0,0,0,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,54,7,1,78420.0,0,0,1425,0.009085576567501053,21,64.77272727272727,3.0,0.003851058403468503,0.00017852588625350677,0.00429737311910227,0.000580209130323897,0.00017852588625350677,0.00017852588625350677,0.13636363636363635,0.45454545454545453,0.36363636363636365,0.045454545454545456,0.2300432056466869,0,0.7383592017738358,0,0,0,1,0,1,0,0
911,75114.0,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,28,7,1,75114.0,0,0,1229,0.00818078945616721,18,64.6842105263158,2.5714285714285716,0.0038008893149080064,7.987858455148175e-05,0.0034813749767020796,0.0004193625688952792,0.0003993929227574087,0.0001597571691029635,0.15789473684210525,0.5263157894736842,0.2631578947368421,0.05263157894736842,0.20558992456008993,0,0.889602053915276,0,1,0,0,0,0,1,0
913,35641.0,1,0,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,48,7,2,17820.5,0,0,150,0.0021042590202570003,8,16.666666666666668,1.1428571428571428,0.0017676271709547993,8.417272242641901e-05,0.0018798574675233579,0.00022446059313711736,0.00025251816727925704,0.0007856120759799108,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.10297430327031068,0,0.3658536585365854,0,0,1,0,1,0,0,0
914,95529.0,0,0,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,26,8,1,95529.0,1,5,1966,0.010289961268711399,17,109.22222222222223,2.125,0.004030189785300798,0.0001517863685373028,0.004658271310282742,0.001308503177045714,0.0001413183431209371,0.00012561630499638852,0.3888888888888889,0.16666666666666666,0.3888888888888889,0.05555555555555555,0.2452891009795196,0,0.4634146341463415,0,1,0,0,0,1,0,0
915,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,66,7,1,62820.0,0,0,923,0.007346269559542191,13,65.92857142857143,1.8571428571428572,0.0031677809614772366,0.0004855141674625915,0.0021092008914358486,0.0010983763132760267,0.0004855141674625915,0.0004218401782871697,0.21428571428571427,0.2857142857142857,0.42857142857142855,0.07142857142857142,0.14897760608541413,0,0.5331010452961673,0,1,0,0,1,0,0,0
916,73113.0,0,0,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,60,7,1,73113.0,0,0,973,0.006653992395437262,14,64.86666666666666,2.0,0.005067498256124082,0.0001299358527211303,0.0010531642799502141,0.0003419364545292903,6.154856181527226e-05,0.00019148441453640256,0.2,0.26666666666666666,0.4666666666666667,0.06666666666666667,0.1727960560974184,0,0.4829268292682927,0,0,1,0,0,0,1,0
918,42607.0,0,1,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,66,7,2,21303.5,0,0,303,0.0035556702966579048,12,23.307692307692307,1.7142857142857142,0.0036613701973854064,0.0006806393315652358,0.0013143380195742484,0.0007041096533433474,0.0007510502968995705,0.0011031051235712442,0.23076923076923078,0.15384615384615385,0.5384615384615384,0.15384615384615385,0.14047217129105083,0,0.3208255159474672,0,0,0,0,0,1,0,0
919,74637.0,0,0,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,66,7,1,74637.0,1,1,1634,0.01094616683190868,24,65.36,3.4285714285714284,0.006431126653000522,0.0004287417768667015,0.003108377882283586,0.0009780671784771627,0.0,0.00010718544421667538,0.24,0.36,0.36,0.04,0.26931541334049475,0,0.6585365853658537,0,0,0,1,0,1,0,0
920,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,65,6,3,15338.333333333334,2,3,40,0.0004346314325452017,4,8.0,0.6666666666666666,0.0012387265022275344,0.0,6.519613169618602e-05,0.0,0.0,0.00019558839508855807,0.2,0.0,0.6,0.2,0.03681181363458882,0,0.13170731707317077,0,0,0,1,0,0,1,0
921,72354.0,0,0,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,27,7,1,72354.0,0,0,1046,0.007228249602653583,18,55.05263157894737,2.5714285714285716,0.0021767974127207892,0.00017967216739917628,0.00326865135306963,0.001520302954916107,8.292561572269674e-05,0.0012577051717942338,0.10526315789473684,0.5263157894736842,0.3157894736842105,0.05263157894736842,0.153733695472231,0,0.8433889602053916,0,1,0,0,0,1,0,0
922,39858.0,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,51,7,2,19929.0,0,0,69,0.0008655510675129833,6,9.857142857142858,0.8571428571428571,0.00037633599277434894,0.0005017813236991319,0.0006272266546239149,5.0178132369913194e-05,0.00017562346329469617,0.0006523157208088715,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285,0.028332172619392252,0,0.15679442508710806,0,0,1,0,0,1,0,0
923,34469.0,1,1,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,72,6,3,11489.666666666666,0,0,50,0.000725268349289237,6,7.142857142857143,1.0,0.0008268299051321478,0.00026110418056804664,0.0008703472685601555,0.0,0.00021758681714003887,0.0005222083611360933,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.04791401590663247,0,0.28222996515679444,0,0,0,1,1,0,0,0
924,83033.0,1,0,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,34,6,2,41516.5,1,1,1728,0.01040537611099068,25,66.46153846153847,4.166666666666667,0.00977924439680609,0.0011922970385268507,0.005190707309142149,0.0028542868498067035,0.0017944672600050582,0.0003974323461756169,0.4230769230769231,0.15384615384615385,0.38461538461538464,0.038461538461538464,0.42262558987867,0,0.45590994371482174,0,1,0,0,0,0,1,0
925,24401.0,0,0,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,41,8,1,24401.0,0,0,352,0.007212523563642324,13,25.142857142857142,1.625,0.0014958403344125242,0.0005737469775828859,0.004446539076267366,0.00020490963485103069,0.0004917831236424736,0.002356460800786853,0.42857142857142855,0.07142857142857142,0.42857142857142855,0.21428571428571427,0.1677628393900268,0,0.3449477351916377,0,0,1,0,0,0,1,0
926,77583.0,0,0,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,42,6,1,77583.0,1,1,1041,0.0067088574963910085,18,54.78947368421053,3.0,0.0023974324272069913,0.00014822834899398064,0.002474768957116894,0.0016111777064563113,7.733652990990294e-05,0.0006960287691891265,0.21052631578947367,0.2631578947368421,0.47368421052631576,0.05263157894736842,0.13755000847727347,0,0.4736842105263158,0,1,0,0,1,0,0,0
927,74116.0,0,0,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,38,7,1,74116.0,1,4,1886,0.012723126947933672,18,99.26315789473684,2.5714285714285716,0.005875924226887582,0.0007488261643909547,0.00474931188947056,0.000978196340871067,0.00037103999136488746,0.0011198661557558422,0.21052631578947367,0.21052631578947367,0.5263157894736842,0.05263157894736842,0.29996734588607465,0,0.3812580231065469,0,0,0,0,0,1,0,0
929,68397.0,0,1,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,44,7,2,34198.5,0,0,1336,0.009766367437644375,20,63.61904761904762,2.857142857142857,0.011111598461920844,0.001169641943360089,0.006813164320072518,0.0002485489129640189,0.00019006681579601445,0.001169641943360089,0.2857142857142857,0.42857142857142855,0.23809523809523808,0.047619047619047616,0.5060446147708747,0,0.8257839721254355,0,0,0,1,1,0,0,0
930,79632.0,0,0,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,46,6,1,79632.0,0,0,1101,0.00691296321876609,19,55.05,3.1666666666666665,0.0029573538276069923,0.0,0.0032022302591922843,0.0006216094032549729,0.00013185654008438817,7.53465943339361e-05,0.3,0.2,0.45,0.05,0.17389487349224014,0,0.43902439024390244,0,0,0,1,0,0,1,0
931,46107.0,1,0,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,31,6,2,23053.5,0,0,92,0.0009976576732888002,6,13.142857142857142,1.0,0.000672349101004186,0.00019519812609798947,0.0005855943782939684,0.00034701889084087014,0.00019519812609798947,0.0007157264623592947,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.03551374883602094,0,0.28222996515679444,0,1,0,0,0,1,0,0
932,64950.0,0,1,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,69,8,2,32475.0,1,4,903,0.006951394127881018,23,37.625,2.875,0.012609699769053118,0.0,0.0011085450346420324,0.00018475750577367207,0.0,0.0009699769053117783,0.4583333333333333,0.08333333333333333,0.4166666666666667,0.08333333333333333,0.3872879095500343,0,0.36585365853658536,0,0,0,1,0,1,0,0
933,25443.0,1,0,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,31,8,2,12721.5,0,0,25,0.0004912749567678039,4,5.0,0.5,3.930354124906654e-05,0.00015721416499626616,0.00011791062374719962,0.00031442832999253233,0.00035373187124159886,0.0002751247887434658,0.2,0.0,0.6,0.2,0.004438406383931676,0,0.13170731707317077,1,0,0,0,1,0,0,0
935,32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,49,6,2,16446.0,0,0,44,0.0006688353145046058,6,6.285714285714286,1.0,0.0007904657667517937,0.0,0.0004560379423568041,6.080505898090721e-05,3.0402529490453606e-05,6.080505898090721e-05,0.42857142857142855,0.0,0.42857142857142855,0.2857142857142857,0.035190785895364514,0,0.28222996515679444,0,0,0,1,0,0,1,0
936,71796.0,0,0,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,49,7,1,71796.0,0,0,928,0.00646266557098486,16,54.588235294117645,2.2857142857142856,0.002465318402139395,0.0001462477018218285,0.002165858822218508,0.0011630174382973983,0.0005223132207922447,0.00022285364087135773,0.5294117647058824,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.13074551239194812,0,0.6068866571018652,0,1,0,0,0,0,1,0
937,67536.0,0,1,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,50,7,2,33768.0,1,1,1794,0.013281608599730517,27,64.07142857142857,3.857142857142857,0.0185530679933665,0.0,0.006618692253020611,0.0003405591092158256,0.0010512911632314618,0.0005182421227197347,0.39285714285714285,0.17857142857142858,0.39285714285714285,0.10714285714285714,0.7106389006042524,0,0.47038327526132406,0,0,0,1,1,0,0,0
938,55239.0,0,1,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,49,7,2,27619.5,0,0,673,0.0060916002896451845,23,28.041666666666668,3.2857142857142856,0.006716269302485563,0.0003077535798982603,0.004308550118575644,0.00041637249045058745,0.00043447564220930866,0.0019189340864244466,0.2916666666666667,0.20833333333333334,0.4583333333333333,0.125,0.3112482192765145,0,0.43902439024390244,0,1,0,0,0,1,0,0
939,60554.0,1,0,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,45,7,2,30277.0,0,0,796,0.006572537362728098,21,36.18181818181818,3.0,0.009710341183076263,0.00011559929979852693,0.0012550781120982924,0.0018165604254054232,0.0002477127852825577,0.0002477127852825577,0.36363636363636365,0.18181818181818182,0.4090909090909091,0.09090909090909091,0.3095712590741821,0,0.458980044345898,0,0,0,1,0,0,0,0
941,56067.0,0,1,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,58,7,2,28033.5,0,0,605,0.005395234358279232,18,31.842105263157894,2.5714285714285716,0.009221110457131646,0.00021402964310557012,0.0009631333939750656,0.0002853728574740935,0.00010701482155278506,0.0021402964310557014,0.3684210526315789,0.21052631578947367,0.3684210526315789,0.10526315789473684,0.2875174315580437,0,0.5198973042362003,0,0,0,1,0,0,1,0
942,82025.0,0,0,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,1,37,7,1,82025.0,1,5,1089,0.006638139126618389,11,90.75,1.5714285714285714,0.001627552575434319,0.0005973788479122219,0.003693995733008229,0.0002925937214263944,0.0004266991770801585,0.0005973788479122219,0.25,0.16666666666666666,0.5,0.08333333333333333,0.15023578813749494,0,0.36585365853658536,0,1,0,0,0,0,0,0
943,94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,67,7,1,94384.0,3,5,2130,0.011283572601578641,18,112.10526315789474,2.5714285714285716,0.005885531446007798,0.00012714019325309374,0.0041850313612476694,0.0008476012883539584,0.00023838786234955077,0.0009111713849805052,0.2631578947368421,0.42105263157894735,0.2631578947368421,0.0,0.28430803454999826,1,0.7971758664955071,0,1,0,0,0,0,1,0
944,14906.0,0,0,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,34,8,1,14906.0,0,0,51,0.0017106057556852486,6,7.285714285714286,0.75,0.00023480477660002682,0.00023480477660002682,0.00046960955320005365,0.00023480477660002682,0.0005366966322286328,0.0005031530927143433,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.019886738948693868,0,0.4076655052264809,1,0,0,0,0,1,0,0
945,51563.0,0,0,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,33,8,1,51563.0,2,5,1214,0.011771778760375455,18,63.89473684210526,2.25,0.011306557027325796,0.0,0.0004654500319996897,0.0,0.0,0.0003490875239997673,0.21052631578947367,0.21052631578947367,0.5263157894736842,0.05263157894736842,0.3323425168784245,0,0.3812580231065469,0,0,0,1,1,0,0,0
946,57937.0,0,1,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,38,6,2,28968.5,0,0,550,0.0047464531050433224,17,30.555555555555557,2.8333333333333335,0.004504893246112156,0.0007249253499490826,0.002485458342682569,0.0009493070058857034,0.000828486114227523,0.0022955969415054283,0.2222222222222222,0.2222222222222222,0.5,0.16666666666666666,0.19734876382398692,0,0.4146341463414634,0,0,0,0,1,0,0,0
947,68274.0,1,1,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,41,7,3,22758.0,0,0,259,0.0018967411204686927,11,21.583333333333332,1.5714285714285714,0.0029659899815449513,0.0005492574039898057,0.0011204851041392038,0.0005053168116706214,0.0005492574039898057,0.0010106336233412427,0.3333333333333333,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.11536770308520902,0,0.43902439024390244,0,1,0,0,0,0,0,0
948,39771.0,1,0,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,43,7,2,19885.5,0,0,36,0.0004525797043145932,5,6.0,0.7142857142857143,0.00015086369465188202,5.028789821729401e-05,0.00045259108395564606,5.028789821729401e-05,0.00020115159286917603,0.0003520152875210581,0.3333333333333333,0.0,0.5,0.16666666666666666,0.017036489948913575,0,0.21951219512195122,0,1,0,0,0,0,1,0
949,67893.0,0,1,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,45,8,2,33946.5,0,0,948,0.006981471116740801,14,63.2,1.75,0.010472360920860766,0.00041241365089184453,0.0020915263723800684,0.0007217238890607279,0.00026512306128761434,0.0006922657711398818,0.2,0.13333333333333333,0.6,0.13333333333333333,0.3546985576690406,0,0.24878048780487805,0,0,0,0,0,0,0,0
950,27922.0,1,0,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,41,6,2,13961.0,0,0,30,0.0005371915625111915,5,5.0,0.8333333333333334,0.00039395458778024496,0.0,0.0004655826946493804,7.162810686913545e-05,0.0001432562137382709,0.00039395458778024496,0.3333333333333333,0.0,0.5,0.16666666666666666,0.024266107075361427,0,0.21951219512195122,0,0,0,1,0,0,1,0
951,52190.0,1,1,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,44,6,3,17396.666666666668,1,3,59,0.0005652315533329501,6,8.428571428571429,1.0,0.0012071278022609694,0.0,0.0004885993485342019,0.0,0.0,0.0005173404866832726,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.04787307944977038,0,0.4076655052264809,0,0,0,1,0,0,1,0
952,44051.0,1,1,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,1,47,7,3,14683.666666666666,0,0,153,0.0017365840370471262,8,17.0,1.1428571428571428,0.0026900637896983045,0.00023836008263149533,0.0019749835418038184,0.0002043086422555674,0.0001021543211277837,0.0006129259267667023,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.1317017194854815,0,0.3658536585365854,0,0,1,0,0,0,0,0
953,42767.0,2,0,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,49,7,3,14255.666666666666,0,0,93,0.0010872615039281706,6,13.285714285714286,0.8571428571428571,0.0007014754366684593,0.00021044263100053782,0.0015081721888371875,0.0006664016648350364,0.00017536885916711483,0.0013328033296700727,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.06238187333512,0,0.5331010452961673,0,0,0,1,0,1,0,0
954,46106.0,1,1,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,44,6,3,15368.666666666666,0,0,40,0.0004337736135510877,4,8.0,0.6666666666666666,0.0009760117988981911,0.0,0.00026026981303951764,6.506745325987941e-05,0.0,0.00045547217281915586,0.2,0.2,0.4,0.2,0.03490219980427329,0,0.4829268292682927,0,0,1,0,0,0,1,0
955,16927.0,1,1,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,44,7,3,5642.333333333333,0,0,49,0.0014473062381852551,7,6.125,1.0,0.001772316417557748,0.0001772316417557748,0.00203816388019141,0.0002658474626336622,8.86158208778874e-05,0.0003544632835115496,0.375,0.0,0.5,0.625,0.10757593044988922,0,0.21951219512195122,0,0,0,1,1,0,0,0
956,59754.0,0,1,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,1,55,8,2,29877.0,0,0,336,0.002811480210861016,13,24.0,1.625,0.001924557351809084,0.00045185259564213277,0.0007363523780834756,6.694112528031596e-05,0.0024433510727315325,0.00232620410349098,0.35714285714285715,0.14285714285714285,0.42857142857142855,0.21428571428571427,0.07512172158597503,0,0.4076655052264809,0,1,0,0,1,0,0,0
957,53700.0,0,1,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0,68,8,2,26850.0,0,0,611,0.00568890709670211,18,32.1578947368421,2.25,0.004897579143389199,9.310986964618249e-05,0.0043389199255121046,0.0012849162011173184,0.0007635009310986965,0.0015456238361266294,0.2631578947368421,0.2631578947368421,0.42105263157894735,0.21052631578947367,0.26076108621360017,0,0.5198973042362003,0,1,0,0,0,1,0,0
958,59041.0,1,1,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,47,6,3,19680.333333333332,0,0,90,0.0007621693032078859,6,12.857142857142858,1.0,0.0017530190884300742,5.0812147490726786e-05,0.0003810911061804509,5.0812147490726786e-05,5.0812147490726786e-05,0.00015243644247218036,0.2857142857142857,0.0,0.5714285714285714,0.2857142857142857,0.060249331299110274,0,0.15679442508710806,0,1,0,0,1,0,0,0
959,54237.0,0,1,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0,63,7,2,27118.5,0,0,304,0.002802463217670268,12,23.384615384615383,1.7142857142857142,0.004922838652580342,5.531279384921732e-05,0.0005531279384921732,7.375039179895643e-05,0.0,0.0010509430831351291,0.38461538461538464,0.15384615384615385,0.38461538461538464,0.3076923076923077,0.1545952623072486,0,0.45590994371482174,0,0,0,1,0,0,0,0
960,70647.0,0,1,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,53,8,2,35323.5,0,0,965,0.0068296342430075865,24,38.6,3.0,0.007940889209732897,0.0012031650317777117,0.00242048494628222,0.0003538720681699152,0.0017410505753959829,0.0016136566308548135,0.16,0.28,0.52,0.08,0.29251810230620373,0,0.4478048780487805,0,1,0,0,0,0,0,0
961,52597.0,0,1,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,58,6,2,26298.5,0,0,536,0.005095250769991255,17,29.77777777777778,2.8333333333333335,0.009354145673707626,0.0,0.0007034621746487442,0.0001330874384470597,0.0,0.0007985246306823583,0.3333333333333333,0.16666666666666666,0.4444444444444444,0.16666666666666666,0.2839422954177598,0,0.4146341463414634,0,0,0,1,0,1,0,0
962,41021.0,1,0,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,1,51,8,2,20510.5,0,0,52,0.0006338062503047146,5,8.666666666666666,0.625,0.00034128860827381096,0.00017064430413690548,0.00021939981960459278,0.00014626654640306183,0.00039004412374149826,0.00029253309280612367,0.3333333333333333,0.0,0.5,0.3333333333333333,0.015829127723645166,0,0.21951219512195122,0,0,1,0,0,0,1,0
963,40233.0,0,1,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,45,7,2,20116.5,0,0,147,0.0018268131431127901,8,16.333333333333332,1.1428571428571428,0.0019884174682474587,9.942087341237292e-05,0.0011433400442422887,0.0,0.00042253871200258495,4.971043670618646e-05,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.08841450474065493,0,0.26829268292682923,0,0,0,1,1,0,0,0
964,50183.0,1,1,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,0,40,6,3,16727.666666666668,0,0,216,0.002152080344332855,10,19.636363636363637,1.6666666666666667,0.0028993882390450946,0.000358687204830321,0.002510810433812247,0.00038857780523284777,0.0002989060040252675,0.00044835900603790125,0.2727272727272727,0.09090909090909091,0.5454545454545454,0.6363636363636364,0.15273852918099973,0,0.25942350332594244,0,1,0,0,1,0,0,0
